0,1,2,3,4,5,6,7,8,orgaos,unidade,programas,numero de acoes
#316002 - DEPARTAMENTO HIDROVIÁRIO#3,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16001 - ADMINISTRAÇÃO SUPERIOR DA SECRETARIA E SEDE,PROGRAMA:     1601    PLANEJAMENTO DE LOGÍSTICA E TRANSPORTES,4
ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,"Valores em R$ 1,00",,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16001 - ADMINISTRAÇÃO SUPERIOR DA SECRETARIA E SEDE,PROGRAMA:     1601    PLANEJAMENTO DE LOGÍSTICA E TRANSPORTES,4
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
26.784.1602.1291,MPLANTAÇÃO DE MELHORIAS  E DE NOVOS TRECHOS PARAXTENSÃO NA HTP,,,70.194.361,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,NVESTIMENTOS,,70.194.361,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,PERAÇÕES DERÉDITO,29.823.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,UTRAS FONTES - DREM,15.638.277,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,ESOURO DO ESTADO,13.847.286,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,INCULADOS FEDERAIS,10.885.798,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
PRODUTO:,BRAS DE AMPLIAÇÃO E MELHORIAS NA HIDROVIA TIETÊ-PARANÁ,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
INDICADOR DEPRODUTO:,ERCENTUAL DE AVANÇO-FÍSICO DO PROGRAMA DE INVESTIMENTO DE AMPLIAÇÃO E MELHORIAS NA MALHAIDROVIÁRIA (%),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
META:,"4,46",,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
26.784.1602.5873,PERAÇÃO E MANUTENÇÃO DO SISTEMA HIDROVIÁRIO,,,4.479.047,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,UTRAS DESPESASORRENTES,,4.479.047,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,UNDO ESPECIAL DEESPESA,3.631.030,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,ESOURO DO ESTADO,848.017,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
PRODUTO:,ERVIÇOS DE APOIO À SEGURANÇA E CONTROLE OPERACIONAL NA MALHA HIDROVIÁRIA,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
INDICADOR DEPRODUTO:,ERCENTUAL DE SINAIS NÁUTICOS EM CONDIÇÕES OPERACIONAIS NA HIDROVIA TIETÊ-PARANÁ (%),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
META:,5,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
26.122.1602.6092,ESTÃO ADMINISTRATIVA,,,3.076.741,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,PESSOAL E ENCARGOSSOCIAIS,,1.564.751,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,TESOURO DO ESTADO,1.564.751,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,OUTRAS DESPESASCORRENTES,,1.511.990,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,FUNDO ESPECIAL DEDESPESA,1.511.990,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
#216055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER#2,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,"Valores em R$ 1,00",,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16002 - DEPARTAMENTO HIDROVIÁRIO,PROGRAMA:     1602    GESTÃO DA LOGÍSTICA HIDROVIÁRIA,3
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
26.782.1605.1413,ODERNIZAÇÃO / MONITORAÇÃO DE RODOVIAS ESTADUAIS,,,7.700.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,UTRAS DESPESASORRENTES,,7.700.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,INCULADOS ESTADUAIS,7.700.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
PRODUTO:,QUIPAMENTOS DE CONTAGEM E MONITORAMENTO INSTALADOS NAS RODOVIAS,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
INDICADOR DEPRODUTO:,ÚMERO DE EQUIPAMENTOS INSTALADOS (unidade),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
META:,6,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
roposta Orçamentária 2020,Governo do Estado de São Paulo,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
26.181.1605.4900,POLICIAMENTO NAS RODOVIAS SOB JURISDIÇÃO DO DER,,,15.707.618,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,OUTRAS DESPESASCORRENTES,,5.962.618,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,INCULADOS ESTADUAIS,5.962.618,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,INVESTIMENTOS,,9.745.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,INCULADOS ESTADUAIS,9.745.000,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
PRODUTO:,APOIO À SEGURANÇA DA MALHA RODOVIÁRIA,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
INDICADOR DEPRODUTO:,NÚMERO DE OCORRÊNCIAS POLICIAIS ATENDIDAS AO ANO (unidade),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
META:,18.800,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
26.782.1605.4901,IMPLANTAÇÃO E OPERAÇÃO DE POSTOS DE PESAGEM NASRODOVIAS ESTADUAIS,,,72.427.332,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,OUTRAS DESPESASCORRENTES,,72.427.332,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,INCULADOS ESTADUAIS,72.427.332,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
PRODUTO:,AUTORIZAÇÃO ESPECIAL DE TRÁFEGO,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
INDICADOR DEPRODUTO:,NÚMERO DE VEÍCULOS COM PESO FISCALIZADOS (unidade),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
META:,7.058.016,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
26.782.1605.4902,OPERAÇÃO DE PRAÇAS DE PEDÁGIO NAS RODOVIAS SOBADMINISTRAÇÃO DO DER,,,3.298.812,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,OUTRAS DESPESASCORRENTES,,3.298.812,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,RÓPRIOS,3.298.812,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
AÇÃO,GRUPO DESPESA,FONTE DE RECURSO,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
26.782.1605.4903,OPERAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA,,,439.337.027,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,OUTRAS DESPESASCORRENTES,,439.337.027,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,INCULADOS ESTADUAIS,439.337.027,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
,,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
PRODUTO:,OPERAÇÃO DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER,,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
INDICADOR DEPRODUTO:,NÚMERO DE ATENDIMENTOS REALIZADOS AO ANO (unidade),,,,,,,,ÓRGÃO:   16000 - SECRETARIA DE LOGÍSTICA E TRANSPORTES,UNIDADE:   16055 - DEPARTAMENTO DE ESTRADAS DE RODAGEM - DER,"PROGRAMA:     1605    OPERAÇÃO, CONSERVAÇÃO E SEGURANÇA DA MALHA RODOVIÁRIA ADMINISTRADA PELO DER",9
